"SKU";"Name";"Category";"Схема";"Brand";"Seller";"Balance";"Balance FBS";"Comments";"Final price";"Max price";"Min price";"Average price";"Median price";"Цена с Ozon картой";"Sales";"Revenue";"Revenue potential";"Revenue average";"Lost profit";"Lost profit percent";"URL";"Thumb";"Days in stock";"Days with sales";"Average if in stock";"Rating";"FBS";"Base price";"Category Position";"Categories Last Count";"Sales Per Day Average";"Turnover";"Turnover days"
1257980384;"Мышь компьютерная Acer OMR160 black, 1200 dpi, wireless USB (ZL.MCEEE.00M)";"";"FBS";"Acer";"Селлер";0;0;0;997;1221;837;"949";987;997;100;94900;"34828300";"258,5831";"34733400";"99,7275";"https://www.ozon.ru/context/detail/id/1257980384/";"https://cdn1.ozone.ru/s3/multimedia-u/6681892134.jpg";1;1;"0";"0";1;1534;0;1;"0,2725";"0";0
1257980261;"Мышь компьютерная Acer OMR150 black, 1600 dpi, wireless USB (ZL.MCEEE.00K)";"";"FBS";"Acer";"Селлер";0;0;0;1353;1408;1104;"1104";1152;1353;100;110400;"40516800";"300,8174";"40406400";"99,7275";"https://www.ozon.ru/context/detail/id/1257980261/";"https://cdn1.ozone.ru/s3/multimedia-z/6676878419.jpg";1;1;"0";"0";1;2082;0;1;"0,2725";"0";0
986787124;"Мышь Acer 1341655-K";"";"FBO";"Acer";"Right shop";0;0;0;1066;1425;922;"1079";1182;1066;100;107900;"0";"294,0054";"0";"0";"https://www.ozon.ru/context/detail/id/986787124/";"https://cdn1.ozone.ru/s3/multimedia-t/6105097637.jpg";0;1;"0";"0";1;1066;-1;0;"0,2725";"0";0
999384934;"Мышь Acer 1604524-K";"";"FBS";"Acer";"Right shop";0;0;0;1184;1601;1184;"1271";1481;1150;100;127100;"0";"346,3215";"0";"0";"https://www.ozon.ru/context/detail/id/999384934/";"https://cdn1.ozone.ru/s3/multimedia-2/6397310978.jpg";0;1;"0";"0";1;1370;-1;0;"0,2725";"0";0
1257980161;"Мышь компьютерная Acer OMR130 black, 1200 dpi, wireless USB (ZL.MCEEE.00F)";"";"FBS";"Acer";"Селлер";0;0;0;1146;1952;1050;"1523";1149;1146;100;152300;"55894100";"414,9864";"55741800";"99,7275";"https://www.ozon.ru/context/detail/id/1257980161/";"https://cdn1.ozone.ru/s3/multimedia-x/6654652161.jpg";1;1;"0";"0";1;1763;0;1;"0,2725";"0";0
1192457721;"Acer TravelMate TMB118 Ноутбук 11.6"", Intel Celeron N4100 (1.1 ГГц), RAM 4 ГБ, eMMC 64 ГБ, Intel UHD Graphics 600, Windows Pro, черный, Русская раскладка";"Электроника/Офисная техника/Ноутбуки";"FBO";"Acer";"XFinity Store";96;10;19;21250;25800;19362;"20738,32";22000;19262;100;2073832;"6561175,3793";"5650,7684";"4487343,3793";"68,3924";"https://www.ozon.ru/context/detail/id/1192457721/";"https://cdn1.ozone.ru/s3/multimedia-j/6760949275.jpg";116;50;"0,7586";"4,95";1;29000;2060;3;"0,2725";"2,08";176
1122522999;"Acer AN515 Игровой ноутбук 15.6"", Intel Core i5-12500H (2.5 ГГц), RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 3050 Ti для ноутбуков (4 Гб), Windows Pro, черный, Английская раскладка";"";"FBS";"Acer";"Hengjiu Technology";0;0;0;116993;120371;80442;"120323";114586;116993;99;11911977;"0";"32457,703";"0";"0";"https://www.ozon.ru/context/detail/id/1122522999/";"https://cdn1.ozone.ru/s3/multimedia-5/6722513105.jpg";0;1;"0";"0";1;153713;-1;0;"0,2698";"0";0
825502044;"Acer Aspire 3, A315-43, R585SUW1 Ноутбук 15.6"", AMD Ryzen 5 5500U (2.1 ГГц), RAM 8 ГБ, SSD 512 ГБ, AMD Radeon Graphics, Windows Home, (NX.K7CER.008), серебристый, Русская раскладка";"";"FBO";"Acer";"ОМК";0;0;19;49682;59120;42490;"43838,8081";52764;49682;99;4340042;"10478917,1974";"11825,7275";"6138875,1974";"58,5831";"https://www.ozon.ru/context/detail/id/825502044/";"https://cdn1.ozone.ru/s3/multimedia-t/6626646881.jpg";152;43;"0,5855";"4,68";0;54990;0;1;"0,2698";"2,04";180
1122543836;"Acer AN515 Игровой ноутбук 15.6"", Intel Core i5-12500H (2.5 ГГц), RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 3050 Ti для ноутбуков (4 Гб), Windows Pro, черный, Английская раскладка";"";"FBS";"Acer";"Yue Fu Technology";0;0;0;116993;120371;80263;"120323";114586;116993;99;11911977;"0";"32457,703";"0";"0";"https://www.ozon.ru/context/detail/id/1122543836/";"https://cdn1.ozone.ru/s3/multimedia-5/6722513105.jpg";0;1;"0";"0";1;153713;-1;0;"0,2698";"0";0
1059088830;"Acer Aspire 3 A315-58 Ноутбук 15,6"", Intel Core i5-1135G7 (2.4 ГГц), RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics, Windows Home, (NX.ADDER.01T), серый, Русская раскладка";"";"FBO";"Acer";"Best price";0;0;52;56990;56990;43870;"47578,7755";51560;56990;98;4662720;"24800264,3478";"12704,9591";"20137544,3478";"81,1989";"https://www.ozon.ru/context/detail/id/1059088830/";"https://cdn1.ozone.ru/s3/multimedia-2/6693510962.jpg";69;33;"1,2029";"4,81";0;59990;0;1;"0,267";"0";0
