"SKU";"Name";"Category";"Схема";"Brand";"Seller";"Balance";"Balance FBS";"Comments";"Final price";"Max price";"Min price";"Average price";"Median price";"Цена с Ozon картой";"Sales";"Revenue";"Revenue potential";"Revenue average";"Lost profit";"Lost profit percent";"URL";"Thumb";"Days in stock";"Days with sales";"Average if in stock";"Rating";"FBS";"Base price";"Category Position";"Categories Last Count";"Sales Per Day Average";"Turnover";"Turnover days"
1087162429;"Honor Смартфон X9a Ростест (EAC) 8/256 ГБ, черный";"";"FBO";"Honor";"X-shop";0;0;5629;19873;34990;19728;"22368,704";25000;19706;4848;108443477;"221104200,3278";"295486,3134";"112660723,3278";"50,9537";"https://www.ozon.ru/context/detail/id/1087162429/";"https://cdn1.ozone.ru/s3/multimedia-b/6590868203.jpg";180;163;"26,2444";"4,93";0;34990;0;1;"13,2098";"0";0
870134185;"Honor Смартфон X9a Ростест (EAC) 6/128 ГБ, серебристый";"";"FBO";"Honor";"X-shop";0;0;5629;26307;26320;16979;"21477,104";22766;26086;4681;100534324;"162537871,8414";"273935,4877";"62003547,8414";"38,1471";"https://www.ozon.ru/context/detail/id/870134185/";"https://cdn1.ozone.ru/s3/multimedia-a/6590868202.jpg";227;206;"19,5286";"4,93";0;29990;0;1;"12,7548";"0";0
1209408057;"Honor Смартфон 90 Lite Ростест (EAC) 8/256 ГБ, синий";"Электроника/Телефоны и смарт-часы/Смартфоны";"FBO";"Honor";"X-shop";250;0;2661;20361;28284;17392;"19525,219";20210;20190;4274;83450786;"266316856,1913";"227386,3379";"182866070,1913";"68,6649";"https://www.ozon.ru/context/detail/id/1209408057/";"https://cdn1.ozone.ru/s3/multimedia-h/6780782321.jpg";115;109;"36,3043";"4,92";0;28990;8838;1;"11,6458";"34,19";11
870133573;"Honor Смартфон X9a Ростест (EAC) 6/128 ГБ, черный";"";"FBO";"Honor";"X-shop";0;0;5628;19390;25445;17090;"21352,6703";22252;19390;3879;82827008;"135100053,0489";"225686,6703";"52273045,0489";"38,6921";"https://www.ozon.ru/context/detail/id/870133573/";"https://cdn1.ozone.ru/s3/multimedia-b/6590868203.jpg";225;209;"16,4756";"4,93";0;29990;0;1;"10,5695";"0";0
1087163589;"Honor Смартфон X7a Plus Ростест (EAC) 6/128 ГБ, синий";"Электроника/Телефоны и смарт-часы/Смартфоны";"FBO";"Honor";"X-shop";140;0;2571;10674;19990;10165;"11063,9934";13347;10590;3791;41943599;"75829068,1429";"114287,7357";"33885469,1429";"44,6866";"https://www.ozon.ru/context/detail/id/1087163589/";"https://cdn1.ozone.ru/s3/multimedia-e/6590860358.jpg";203;152;"18,6158";"4,87";0;19990;169;1;"10,3297";"54,16";7
1087162955;"Honor Смартфон X7a Plus Ростест (EAC) 6/128 ГБ, серебристый";"Электроника/Телефоны и смарт-часы/Смартфоны";"FBO";"Honor";"X-shop";246;0;2582;10674;19990;10165;"11267,7684";13347;10590;3635;40958338;"74414406,1683";"111603,1008";"33456068,1683";"44,9591";"https://www.ozon.ru/context/detail/id/1087162955/";"https://cdn1.ozone.ru/s3/multimedia-7/6590860387.jpg";202;152;"17,7426";"4,87";0;19990;149;1;"9,9046";"29,55";12
1209392778;"Honor Смартфон 90 Lite Ростест (EAC) 8/256 ГБ, черный";"";"FBO";"Honor";"X-shop";259;0;2661;20361;27540;18061;"19520,5677";20270;20190;3618;70625414;"312283457,0843";"192439,8202";"241658043,0843";"77,3842";"https://www.ozon.ru/context/detail/id/1209392778/";"https://cdn1.ozone.ru/s3/multimedia-4/6780782704.jpg";83;80;"43,1687";"4,92";0;28990;0;1;"9,8583";"27,94";13
881416220;"Honor Смартфон X8a Ростест (EAC) 6/128 ГБ, серебристый";"Электроника/Телефоны и смарт-часы/Смартфоны";"FBO";"Honor";"X-shop";156;0;4234;14560;18490;13963;"15526,7526";16238;14444;3577;55539194;"103466417,2487";"151332,9537";"47927223,2487";"46,3215";"https://www.ozon.ru/context/detail/id/881416220/";"https://cdn1.ozone.ru/s3/multimedia-z/6590854151.jpg";197;164;"17,7716";"4,89";0;24990;139;1;"9,7466";"45,86";8
870134018;"Honor Смартфон X9a Ростест (EAC) 6/128 ГБ, зеленый";"Электроника/Телефоны и смарт-часы/Смартфоны";"FBO";"Honor";"X-shop";253;0;5629;19365;26320;16979;"21107,5773";22640;19208;3549;74910792;"99971856,96";"204116,5995";"25061064,96";"25,0681";"https://www.ozon.ru/context/detail/id/870134018/";"https://cdn1.ozone.ru/s3/multimedia-t/6590868257.jpg";275;221;"12,4364";"4,93";0;29990;341;1;"9,6703";"28,06";13
1126633958;"Honor Планшет Pad X9, 11.5"", 128GB, серый";"";"FBO";"Honor";"X-shop";0;0;906;17920;22990;15254;"17636,4389";17825;17775;3541;62450630;"132481972,3121";"170165,2044";"70031342,3121";"52,861";"https://www.ozon.ru/context/detail/id/1126633958/";"https://cdn1.ozone.ru/s3/multimedia-8/6724488716.jpg";173;166;"20,185";"4,93";0;24990;0;1;"9,6485";"0";0
858688814;"Honor Смартфон X6 4/64 ГБ, черный";"";"FBO";"Honor";"X-shop";0;0;986;10674;12990;5990;"8598,8399";9683;10590;3348;28788916;"32016764,1576";"78443,9128";"3227848,1576";"10,0817";"https://www.ozon.ru/context/detail/id/858688814/";"https://cdn1.ozone.ru/s3/multimedia-7/6590874067.jpg";330;188;"9,997";"4,88";0;13990;0;1;"9,1226";"0";0
888307813;"Honor Смартфон 70 Ростест (EAC) 8/128 ГБ, черный";"";"FBO";"Honor";"X-shop";164;0;1508;26908;39990;24511;"29186,5893";31650;26683;3073;89690389;"99746584,1303";"244387,9809";"10056195,1303";"10,0817";"https://www.ozon.ru/context/detail/id/888307813/";"https://cdn1.ozone.ru/s3/multimedia-i/6590854278.jpg";330;252;"9,1606";"4,93";0;44990;0;1;"8,3733";"37,48";10
1087860538;"Honor MagicBook 14 (DOS) Ноутбук 14"", AMD Ryzen 5 5500U (2.1 ГГц), RAM 8 ГБ, SSD 512 ГБ, AMD Radeon Graphics, Без системы, (5301AFVH), серый, Русская раскладка";"";"FBO";"Honor";"X-shop";1;0;760;46458;54990;40047;"41725,9106";45091;46057;2741;114370721;"206768741,9064";"311636,842";"92398020,9064";"44,6866";"https://www.ozon.ru/context/detail/id/1087860538/";"https://cdn1.ozone.ru/s3/multimedia-y/6709509610.jpg";203;164;"13,3892";"4,88";0;54990;0;1;"7,4687";"5482";0
730259905;"Наушники Honor X3 Lite White (WT50106-01) / гарнитура / на подарок / блютуз TWS наушники / bluetooth";"";"FBO";"Honor";"Хорошая Связь";1;0;1374;1976;2290;1605;"1969,9419";2059;1924;2479;4883486;"5062823,0565";"13306,5014";"179337,0565";"3,5422";"https://www.ozon.ru/context/detail/id/730259905/";"https://cdn1.ozone.ru/s3/multimedia-r/6768217791.jpg";354;262;"6,9294";"4,84";0;7990;0;1;"6,7548";"247,9";1
944948421;"Honor MagicBook 14 Ноутбук 14"", AMD Ryzen 5 5500U (2.1 ГГц), RAM 8 ГБ, SSD 512 ГБ, AMD Radeon Graphics, Windows Home, (5301AFLS), серый, Русская раскладка";"";"FBO";"Honor";"X-shop";0;0;539;48389;49990;38018;"43801,6966";45723;47971;2436;106700933;"133194702,0782";"290738,2371";"26493769,0782";"19,891";"https://www.ozon.ru/context/detail/id/944948421/";"https://cdn1.ozone.ru/s3/multimedia-8/6114724664.jpg";294;202;"8,2687";"4,91";0;49990;0;1;"6,6376";"0";0
1209400337;"Honor Смартфон 90 Lite Ростест (EAC) 8/256 ГБ, серебристый";"Электроника/Телефоны и смарт-часы/Смартфоны";"FBO";"Honor";"X-shop";279;0;2661;20361;27540;18061;"19954,7332";20266;20190;2148;42862767;"170985168,3587";"116792,2807";"128122401,3587";"74,9319";"https://www.ozon.ru/context/detail/id/1209400337/";"https://cdn1.ozone.ru/s3/multimedia-j/6776500411.jpg";92;88;"21,4674";"4,92";0;28990;156;1;"5,8529";"15,4";24
1128412804;"Honor Наушники беспроводные с микрофоном Honor Choice Earbuds X5, Bluetooth, USB Type-C, белый";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"Honor";"X-shop";437;0;574;2033;2367;1565;"1923,3527";1992;2016;2098;4035194;"9141458,0123";"10995,079";"5106264,0123";"55,8583";"https://www.ozon.ru/context/detail/id/1128412804/";"https://cdn1.ozone.ru/s3/multimedia-0/6725400372.jpg";162;154;"12,9198";"4,82";0;2690;1063;3;"5,7166";"9,6";38
1053805364;"Honor Наушники беспроводные с микрофоном Honor Choice Earbuds X, Bluetooth, USB Type-C, белый";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"Honor";"X-shop";299;0;478;2434;2990;2098;"2315,1512";2303;2413;2084;4824775;"9368742,9894";"13146,5259";"4543967,9894";"48,5014";"https://www.ozon.ru/context/detail/id/1053805364/";"https://cdn1.ozone.ru/s3/multimedia-y/6691013458.jpg";189;186;"10,9577";"4,8";0;2990;997;3;"5,6785";"13,94";26
870117893;"Honor Смартфон X6 4/64 ГБ, серебристый";"";"FBO";"Honor";"X-shop";0;0;986;10577;13990;5990;"8508,7836";10080;10493;2006;17068620;"19514590,4673";"46508,5014";"2445970,4673";"12,5341";"https://www.ozon.ru/context/detail/id/870117893/";"https://cdn1.ozone.ru/s3/multimedia-p/6590874085.jpg";321;162;"6,1464";"4,88";0;15990;0;1;"5,4659";"0";0
904552693;"Беспроводные наушники Honor Choice Earbuds X3 Lite, WT50106-01, White";"";"FBO";"Honor";"diMoll";0;0;615;1686;2490;1502;"1884,9196";1834;1637;2003;3775494;"6726244,165";"10287,4496";"2950750,165";"43,8692";"https://www.ozon.ru/context/detail/id/904552693/";"https://cdn1.ozone.ru/s3/multimedia-m/6721015846.jpg";206;192;"9,5146";"4,81";0;3206;0;1;"5,4578";"0";0
884539982;"Наушники проводные с микрофоном белые Honor АМ115 для ноутбука, Android, джойстика, телефона";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"";"TREND";208;190;492;744;1066;601;"748,3308";756.5;715;1986;1486185;"1693881,6615";"4049,5504";"207696,6615";"12,2616";"https://www.ozon.ru/context/detail/id/884539982/";"https://cdn1.ozone.ru/s3/multimedia-9/6597435069.jpg";322;300;"6,146";"4,78";1;1700;1126;2;"5,4114";"19,1";19
870116234;"Смартфон Honor X6 4/64 ГБ, синий";"";"FBO";"Honor";"X-shop";0;0;1372;10990;12508;5990;"8395,2408";9516;10990;1906;16001329;"26693126,1045";"43600,3515";"10691797,1045";"40,0545";"https://www.ozon.ru/context/detail/id/870116234/";"https://cdn1.ozone.ru/s3/multimedia-9/6590874033.jpg";220;152;"8,4864";"4,89";0;13990;-1;0;"5,1935";"0";0
888292238;"Honor Смартфон 70 Ростест (EAC) 8/128 ГБ, зеленый";"";"FBO";"Honor";"X-shop";0;0;1503;26908;39990;26287;"29967,9147";32307;26683;1841;55170931;"74991598,8037";"150329,5123";"19820667,8037";"26,4305";"https://www.ozon.ru/context/detail/id/888292238/";"https://cdn1.ozone.ru/s3/multimedia-o/6590854284.jpg";270;195;"6,7185";"4,93";0;44990;0;1;"5,0163";"0";0
1209406189;"Honor Смартфон X5 Plus Ростест (EAC) 4/64 ГБ, черный";"Электроника/Телефоны и смарт-часы/Смартфоны";"FBO";"Honor";"X-shop";147;0;426;8503;14990;8143;"8814,844";8902;8431;1827;16104720;"38379430,1299";"43882,0708";"22274710,1299";"58,0381";"https://www.ozon.ru/context/detail/id/1209406189/";"https://cdn1.ozone.ru/s3/multimedia-u/6776503374.jpg";154;121;"11,6558";"4,88";0;14990;2531;1;"4,9782";"24,86";15
1221321796;"Honor Планшет Pad X9 LTE, 11.5"", 128GB, серый";"";"FBO";"Honor";"X-shop";0;0;755;20720;27990;18648;"20937,4707";20890;20555;1723;36075262;"113159155,1624";"98297,7166";"77083893,1624";"68,1199";"https://www.ozon.ru/context/detail/id/1221321796/";"https://cdn1.ozone.ru/s3/multimedia-8/6724488716.jpg";117;114;"14,3162";"4,93";0;27990;0;1;"4,6948";"0";0
