"SKU";"Name";"Category";"Схема";"Brand";"Seller";"Balance";"Balance FBS";"Comments";"Final price";"Max price";"Min price";"Average price";"Median price";"Цена с Ozon картой";"Sales";"Revenue";"Revenue potential";"Revenue average";"Lost profit";"Lost profit percent";"URL";"Thumb";"Days in stock";"Days with sales";"Average if in stock";"Rating";"FBS";"Base price";"Category Position";"Categories Last Count";"Sales Per Day Average";"Turnover";"Turnover days"
919389058;"Умные смарт часы: Smart Watch 8 серии";"";"FBO";"";"My_shop";0;0;1263;699;1990;699;"1005,816";1085;678;6398;6435211;"7569623,1955";"17534,6349";"1134412,1955";"14,9864";"https://www.ozon.ru/context/detail/id/919389058/";"https://cdn1.ozone.ru/s3/multimedia-p/6610125337.jpg";312;303;"20,4038";"4,05";0;13990;0;1;"17,4332";"0";0
999190980;"Умные смарт часы: Smart Watch 8 серии";"";"FBO";"";"iStore.";0;0;1262;699;2990;699;"1061,1429";1100;678;6326;6712790;"9475361,2692";"18290,9809";"2762571,2692";"29,1553";"https://www.ozon.ru/context/detail/id/999190980/";"https://cdn1.ozone.ru/s3/multimedia-9/6875061057.jpg";260;254;"24,2654";"4,05";0;13990;0;1;"17,2371";"0";0
825013626;"Внешний аккумулятор 10000 mAh с быстрой зарядкой Hoco J100 High-ranking Power Bank Черный";"";"FBO";"hoco";"MItrifON";1306;0;7271;1351;1490;667;"864,6621";871;1301;6170;5334965;"6137718,3542";"14536,6894";"802753,3542";"13,079";"https://www.ozon.ru/context/detail/id/825013626/";"https://cdn1.ozone.ru/s3/multimedia-1-p/6906751189.jpg";319;307;"19,2821";"4,79";0;1850;0;1;"16,812";"9,45";39
871309458;"Кабель type-c";"Электроника/Телефоны и смарт-часы";"FBO";"hoco";"APP66_ru";1617;0;1244;155;275;123;"149,6617";185;152;6065;907698;"2449449,75";"2473,2916";"1541751,75";"62,9428";"https://www.ozon.ru/context/detail/id/871309458/";"https://cdn1.ozone.ru/s3/multimedia-5/6563719433.jpg";136;110;"44,5809";"4,82";0;355;3481;2;"16,5259";"7,5";49
945233454;"Наушники беспроводные с микрофоном";"";"FBO";"";"App.Store";0;0;2280;399;1990;399;"640,1765";646;393;5927;3794326;"4768896,0342";"10338,7629";"974570,0342";"20,436";"https://www.ozon.ru/context/detail/id/945233454/";"https://cdn1.ozone.ru/s3/multimedia-8/6628133960.jpg";292;281;"20,2808";"4,71";0;7990;0;1;"16,1499";"0";0
1004744029;"Наушники беспроводные hoco / TWS Bluetooth с микрофоном, гарнитура с котёнком";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"TechnoZone";971;0;1128;1321;1700;1176;"1350,0478";1407;1246;5644;7619670;"14564681,7188";"20762,0436";"6945011,7188";"47,6839";"https://www.ozon.ru/context/detail/id/1004744029/";"https://cdn1.ozone.ru/s3/multimedia-l/6735933597.jpg";192;184;"29,3958";"4,87";0;14299;604;2;"15,3787";"11,63";32
1109376032;"Умные смарт часы: Smart Watch 8 серии i7 Pro max, 44 mm, черные";"Электроника/Телефоны и смарт-часы/Смарт-часы";"FBO";"hoco";"iStore.";90;0;987;999;5555;699;"969,483";999;942;5623;5451403;"15753266,937";"14853,9591";"10301863,937";"65,3951";"https://www.ozon.ru/context/detail/id/1109376032/";"https://cdn1.ozone.ru/s3/multimedia-c/6875072904.jpg";127;124;"44,2756";"4,22";0;13990;1470;1;"15,3215";"124,96";3
1181395856;"Наушники беспроводные с микрофоном pro Plus";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"My_shop";724;0;1614;549;1990;490;"638,3924";599;517;5489;3504136;"8037611,95";"9548,0545";"4533475,95";"56,4033";"https://www.ozon.ru/context/detail/id/1181395856/";"https://cdn1.ozone.ru/s3/multimedia-v/6869997715.jpg";160;156;"34,3062";"4,56";0;7990;163;2;"14,9564";"15,16";24
897261585;"Беспроводные наушники hoco EW51 WLPRO2 с активным шумоподавлением";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"WHITELYNX";852;0;1591;1584;2490;1269;"1665,2388";1813;1539;5456;9085543;"10104225,0939";"24756,248";"1018682,0939";"10,0817";"https://www.ozon.ru/context/detail/id/897261585/";"https://cdn1.ozone.ru/s3/multimedia-p/6902414449.jpg";330;322;"16,5333";"4,76";0;12990;451;3;"14,8665";"12,81";29
986131925;"hoco Наушники беспроводные с микрофоном, USB Type-C, белый";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"SoundoZ";21;0;1466;1427;2456;1149;"1572,2315";1672;1389;5370;8442883;"11781513,5399";"23005,1308";"3338630,5399";"28,3379";"https://www.ozon.ru/context/detail/id/986131925/";"https://cdn1.ozone.ru/s3/multimedia-l/6700473993.jpg";263;242;"20,4144";"4,76";0;9900;1636;2;"14,6322";"511,43";1
1045646222;"Колонка / Колонка портативная блютуз беспроводная портативная стерео акустика с влагозащитой";"Электроника/Наушники и аудиотехника/Беспроводные колонки";"FBO";"hoco";"SmartZone";1015;0;1693;1161;1520;881;"1078,495";1055;1094;5246;5657785;"9840791,9194";"15416,3079";"4183006,9194";"42,5068";"https://www.ozon.ru/context/detail/id/1045646222/";"https://cdn1.ozone.ru/s3/multimedia-1-u/6912852078.jpg";211;202;"24,8626";"4,83";0;10990;68;2;"14,2943";"10,34";36
